COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST - Republican,BALLOTS CAST - Democratic,BALLOTS CAST - General,REP Governor,REP Governor,REP Governor,REP United States Senate,"REP United States House of Representatives, District 3","REP Tennessee Senate, District 11 District 11","REP Tennessee House of Representatives, District 26 District 26","REP Tennessee House of Representatives, District 27 District 27","REP Tennessee House of Representatives, District 27 District 27","REP Tennessee House of Representatives, District 28 District 28","REP Tennessee House of Representatives, District 29 District 29","REP Tennessee House of Representatives, District 30 District 30","REP State Executive Committeeman, District 10 District 10","REP State Executive Committeeman, District 11 District 11","REP State Executive Committeeman, District 11 District 11","REP State Executive Committeewoman, District 10 District 10","REP State Executive Committeewoman, District 11 District 11","REP State Executive Committeewoman, District 11 District 11",DEM Governor,DEM Governor,DEM Governor,DEM Governor,DEM Governor,DEM United States Senate,DEM United States Senate,DEM United States Senate,DEM United States Senate,DEM United States Senate,"DEM United States House of Representatives, District 3","DEM United States House of Representatives, District 3","DEM Tennessee Senate, District 11 District 11","DEM Tennessee House of Representatives, District 26 District 26","DEM Tennessee House of Representatives, District 26 District 26","DEM Tennessee House of Representatives, District 27 District 27","DEM Tennessee House of Representatives, District 28 District 28","DEM Tennessee House of Representatives, District 29 District 29","DEM Tennessee House of Representatives, District 30 District 30","DEM State Executive Committeeman, District 10 District 10","DEM State Executive Committeeman, District 11 District 11","DEM State Executive Committeeman, District 11 District 11","DEM State Executive Committeewoman, District 10 District 10","DEM State Executive Committeewoman, District 11 District 11","Circuit Court Judge, Div. 2",County Mayor,County Mayor,"County Commission, District 1 District 1","County Commission, District 1 District 1","County Commission, District 2 District 2","County Commission, District 2 District 2","County Commission, District 3 District 3","County Commission, District 4 District 4","County Commission, District 5 District 5","County Commission, District 6 District 6","County Commission, District 6 District 6","County Commission, District 7 District 7","County Commission, District 7 District 7","County Commission, District 8 District 8","County Commission, District 8 District 8","County Commission, District 9 District 9","County Commission, District 10 District 10","County Commission, District 11 District 11","County Commission, District 11 District 11",County Trustee,"General Sessions Court Judge, Div. 2",Sheriff,Circuit Court Clerk,Criminal Court Clerk,Criminal Court Clerk,Juvenile Court Clerk,County Clerk,County Clerk,Register of Deeds,"County School Board, District 3 District 3","County School Board, District 3 District 3","County School Board, District 3 District 3","County School Board, District 5 District 5","County School Board, District 6 District 6","County School Board, District 6 District 6","County School Board, District 8 District 8","County School Board, District 8 District 8","County School Board, District 9 District 9","County School Board, District 9 District 9",Collegedale City Judge Collegedale,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain Commission Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Town of Lookout Mountain School Board Lookout Mountain,Red Bank City Judge Red Bank,Red Bank City Judge Red Bank,Red Bank City Judge Red Bank,Judge Kyle Hixson,Judge Kyle Hixson,Judge Mary Wagner,Judge Mary Wagner,"Judge William Phillips, II","Judge William Phillips, II",Judge Steve Maroney,Judge Steve Maroney,Judge Valerie Smith,Judge Valerie Smith,Judge Stacy Street,Judge Stacy Street,Judge Steven Sword,Judge Steven Sword
Provisional,0022,EAST BRAINERD B,4612,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Military & Overseas,0022,EAST BRAINERD B,4612,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
Nursing Home,0022,EAST BRAINERD B,4612,17,9,8,0,8,0,1,7,6,0,0,0,0,0,5,1,4,0,0,4,0,0,2,2,2,1,1,2,2,2,1,1,3,4,0,0,0,0,0,4,2,7,0,0,4,0,5,12,5,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,10,8,7,6,8,7,6,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,2,7,2,6,3,7,2,7,2,6,3
Election Day,0023,EAST CHATTANOOGA,1699,190,13,165,12,6,2,4,10,10,10,0,0,0,0,0,0,0,6,2,0,7,1,48,8,64,3,27,97,18,20,2,13,95,38,124,0,0,0,154,0,0,0,90,39,0,121,61,18,171,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,59,130,64,53,12,162,54,15,116,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,88,66,78,62,80,53,88,83,63,71,73,52,85
Early Voting,0023,EAST CHATTANOOGA,1699,244,21,219,4,7,4,9,19,17,19,0,0,0,0,0,0,0,10,10,0,15,2,62,11,77,8,36,109,20,42,6,18,122,60,164,0,0,0,207,0,0,0,110,60,0,167,101,28,209,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,101,179,97,91,27,201,87,33,154,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,111,87,121,78,117,83,137,62,127,71,111,84
Absentee,0023,EAST CHATTANOOGA,1699,16,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,1,0,5,2,1,1,2,7,4,10,0,0,0,11,0,0,0,4,6,0,11,5,2,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,11,4,3,2,14,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,4,9,3,9,3,11,2,11,2,10,2
Provisional,0023,EAST CHATTANOOGA,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0023,EAST CHATTANOOGA,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0023,EAST CHATTANOOGA,1699,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Election Day,0024,EAST LAKE,1395,206,55,144,7,36,7,11,53,53,0,0,0,0,0,0,29,53,0,0,51,0,0,36,11,67,5,11,88,16,9,3,16,98,28,0,0,0,0,76,0,40,100,0,0,105,0,115,65,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,147,110,147,109,109,58,138,110,56,107,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,91,77,84,71,90,74,86,93,69,86,74,72,91
Early Voting,0024,EAST LAKE,1395,76,18,57,1,10,1,7,16,16,0,0,0,0,0,0,14,16,0,0,17,0,0,15,2,25,1,5,39,6,2,0,4,36,10,0,0,0,0,33,0,17,39,0,0,44,0,44,18,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,54,41,53,39,40,15,58,39,20,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,36,21,36,22,33,24,41,18,37,21,30,28
Absentee,0024,EAST LAKE,1395,8,3,4,1,3,0,0,3,3,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,2,0,0,1,0,2,0,1,3,1,0,0,0,0,3,0,0,1,0,0,1,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,7,4,4,3,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,7,0,7,0,7,0,7,0,7,0
Provisional,0024,EAST LAKE,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0024,EAST LAKE,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0024,EAST LAKE,1395,2,2,0,0,2,0,0,2,2,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Election Day,0025,EAST RIDGE A,3261,591,300,254,37,145,44,107,272,270,0,0,0,0,0,0,270,259,0,0,255,0,0,43,5,166,17,8,136,39,22,21,17,192,37,0,0,0,0,0,0,206,201,0,0,212,0,388,281,298,0,0,0,0,0,0,0,0,0,0,0,275,304,0,0,0,0,391,452,391,388,298,279,386,289,242,383,0,0,0,0,0,0,246,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,164,329,168,330,157,323,162,336,146,336,151,325,161
Early Voting,0025,EAST RIDGE A,3261,380,183,196,1,89,25,68,168,161,0,0,0,0,0,0,163,159,0,0,156,0,0,27,13,128,10,12,117,24,10,16,20,155,26,0,0,0,0,0,0,157,152,0,0,161,0,246,171,204,0,0,0,0,0,0,0,0,0,0,0,155,216,0,0,0,0,241,294,228,232,174,197,235,183,159,237,0,0,0,0,0,0,147,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,127,202,116,193,123,193,124,211,106,210,104,186,131
Absentee,0025,EAST RIDGE A,3261,14,7,1,6,5,1,1,7,7,0,0,0,0,0,0,6,7,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,13,12,2,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,14,13,14,14,13,1,13,12,2,13,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0
Provisional,0025,EAST RIDGE A,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0025,EAST RIDGE A,3261,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,3,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,2,0,2,0
Nursing Home,0025,EAST RIDGE A,3261,3,3,0,0,2,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,2,2,2,3,0,2,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
Election Day,0026,EAST RIDGE B,3370,649,324,300,25,148,54,118,294,283,0,0,0,0,0,0,296,285,0,0,278,0,0,49,13,188,17,17,162,52,19,15,36,222,50,0,0,0,0,0,0,250,240,0,0,253,0,447,306,333,0,0,0,0,0,0,0,0,0,0,0,288,346,0,0,0,0,459,518,461,457,333,302,455,323,275,444,0,0,0,0,0,0,265,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,179,360,167,350,168,341,176,372,145,369,152,349,172
Early Voting,0026,EAST RIDGE B,3370,415,169,244,2,75,25,65,162,153,0,0,0,0,0,0,154,159,0,0,151,0,0,36,8,173,6,9,140,43,15,14,19,197,33,0,0,0,0,0,0,199,202,0,0,211,0,246,160,251,0,0,0,0,0,0,0,0,0,0,0,152,258,0,0,0,0,237,321,238,237,170,239,238,165,215,235,0,0,0,0,0,0,140,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,156,223,133,210,145,206,147,228,125,229,128,198,156
Absentee,0026,EAST RIDGE B,3370,13,6,7,0,4,0,2,6,6,0,0,0,0,0,0,6,6,0,0,4,0,0,2,1,4,0,0,3,2,0,2,0,5,2,0,0,0,0,0,0,5,7,0,0,7,0,7,6,7,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,6,7,7,7,6,5,7,8,4,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,5,7,4,6,5,6,5,6,5,7,4
Provisional,0026,EAST RIDGE B,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0026,EAST RIDGE B,3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0026,EAST RIDGE B,3370,4,3,1,0,3,0,0,3,3,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,2,2,2,2,1,2,3,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,1,2,1,3,0,2,1,3,0
Election Day,0027,EAST RIDGE C,1476,243,137,98,8,71,23,41,130,129,0,0,0,0,0,0,126,127,0,0,122,0,0,20,6,59,8,1,56,14,7,5,11,74,16,0,0,0,0,0,0,86,84,0,0,84,0,174,141,102,0,0,0,0,0,0,0,0,0,0,0,127,112,0,0,0,0,176,199,176,180,136,98,180,127,83,169,0,0,0,0,0,0,112,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,63,143,54,136,58,135,59,141,52,139,54,132,61
Early Voting,0027,EAST RIDGE C,1476,114,40,72,2,23,6,9,38,34,0,0,0,0,0,0,36,34,0,0,31,0,0,16,4,48,1,1,42,11,4,0,11,54,12,0,0,0,0,0,0,60,62,0,0,62,0,64,37,73,0,0,0,0,0,0,0,0,0,0,0,36,76,0,0,0,0,67,85,62,62,38,74,62,42,61,63,0,0,0,0,0,0,37,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,53,45,51,42,53,39,55,47,49,48,49,40,55
Absentee,0027,EAST RIDGE C,1476,11,4,7,0,2,0,2,4,4,0,0,0,0,0,0,4,4,0,0,2,0,0,3,1,3,0,0,1,5,0,0,1,6,1,0,0,0,0,0,0,7,5,0,0,7,0,8,6,5,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,7,6,8,7,4,7,6,4,7,7,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,5,4,5,4,6,3,5,4,5,4
Provisional,0027,EAST RIDGE C,1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0027,EAST RIDGE C,1476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0027,EAST RIDGE C,1476,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Election Day,0028,EAST RIDGE D,2888,451,269,167,15,136,50,80,249,247,0,0,0,0,0,0,248,248,0,0,247,0,0,27,13,109,7,7,88,33,10,7,21,118,36,0,0,0,0,0,0,140,141,0,0,140,0,338,258,188,0,0,0,0,0,0,0,0,0,0,0,253,188,0,0,0,0,347,379,343,342,265,166,338,254,151,322,0,0,0,0,0,0,221,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,104,271,99,267,102,264,105,279,89,278,93,263,107
Early Voting,0028,EAST RIDGE D,2888,235,128,106,1,56,23,49,112,110,0,0,0,0,0,0,117,109,0,0,107,0,0,16,8,65,5,5,63,15,11,4,7,73,26,0,0,0,0,0,0,82,85,0,0,88,0,148,127,103,0,0,0,0,0,0,0,0,0,0,0,115,112,0,0,0,0,159,175,157,152,124,103,156,120,94,156,0,0,0,0,0,0,111,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,78,127,75,120,81,120,79,129,74,135,66,120,79
Absentee,0028,EAST RIDGE D,2888,14,10,4,0,5,0,5,9,9,0,0,0,0,0,0,7,7,0,0,7,0,0,2,0,2,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,3,0,10,10,3,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,13,10,11,11,9,3,10,8,5,12,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,12,1,11,1,10,1,11,1,11,1,10,1
Provisional,0028,EAST RIDGE D,2888,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
Military & Overseas,0028,EAST RIDGE D,2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nursing Home,0028,EAST RIDGE D,2888,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,3,3,0,0,3,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,2,2,1,2,2,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,2,0,2,0,2,0,2,0
Election Day,0029,EASTGATE,1975,268,54,205,9,22,10,19,46,42,0,0,0,0,0,0,0,39,0,0,39,0,0,48,10,121,9,6,128,27,16,8,15,151,35,0,0,0,0,190,0,0,173,0,0,173,0,130,57,209,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,133,202,126,122,58,198,117,69,151,123,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,122,103,108,101,109,90,118,123,86,113,95,93,116
Early Voting,0029,EASTGATE,1975,315,33,281,1,15,6,12,29,28,0,0,0,0,0,0,0,28,0,0,26,0,0,51,7,155,13,31,169,34,22,15,21,191,57,0,0,0,0,268,0,0,232,0,0,228,0,124,43,266,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,125,221,125,121,35,273,125,50,206,124,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,144,144,127,131,135,119,144,167,100,157,111,129,136
Absentee,0029,EASTGATE,1975,15,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,2,1,0,0,6,3,0,0,0,0,8,0,0,8,0,0,9,0,4,3,12,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,12,5,8,0,12,5,0,9,5,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,1,6,4,6,3,8,0,8,3,7,4
Provisional,0029,EASTGATE,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Military & Overseas,0029,EASTGATE,1975,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1
Nursing Home,0029,EASTGATE,1975,4,2,2,0,1,0,1,2,1,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,1,2,0,1,0,1,1
Election Day,0030,EASTSIDE,2700,354,75,243,36,37,16,21,66,63,0,21,0,0,0,0,7,61,0,0,63,0,0,45,13,145,11,14,151,29,12,15,15,198,27,0,34,31,0,141,0,11,192,0,0,193,0,176,79,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,283,170,252,173,167,71,261,167,89,197,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,133,150,119,152,114,143,122,163,103,161,104,137,128
Early Voting,0030,EASTSIDE,2700,322,58,256,8,23,9,23,50,43,0,21,0,0,0,0,4,49,0,0,46,0,0,52,16,146,2,18,148,35,19,13,17,190,38,0,39,41,0,149,0,9,200,0,0,201,0,144,64,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,265,135,215,134,138,59,252,132,71,199,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,144,127,136,115,139,113,139,141,114,135,118,120,133
Absentee,0030,EASTSIDE,2700,8,2,4,2,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,1,0,0,1,2,0,1,2,0,1,1,0,1,0,0,3,0,0,3,0,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,5,5,5,2,6,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,4,1,4,1,4,0,4,1,4,1
Provisional,0030,EASTSIDE,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
